TipusCasData,RegioSanitariaCodi,RegioSanitariaDescripcio,SectorSanitariCodi,SectorSanitariDescripcio,ABSCodi,ABSDescripcio,SexeCodi,SexeDescripcio,TipusCasDescripcio,NumCasos
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,123,GAVÀ 2,1,Dona,Positiu TAR,1
10/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,168,OLESA DE MONTSERRAT,1,Dona,Positiu TAR,7
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,160,MOLINS DE REI,1,Dona,Positiu PCR,1
10/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,176,PENEDÈS RURAL,0,Home,Positiu PCR,1
10/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,235,SITGES,0,Home,Positiu TAR,5
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,203,SANT BOI DE LLOBREGAT 2,1,Dona,Positiu TAR,3
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,299,L'HOSPITALET DE LLOBREGAT 12 (BELLVITGE),0,Home,Positiu TAR,3
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,183,EL PRAT DE LLOBREGAT 2,1,Dona,Positiu TAR,2
10/07/2022,7801,METROPOLITANA SUD,7831,BAIX LLOBREGAT NORD,201,SANT ANDREU DE LA BARCA,0,Home,Positiu TAR,3
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,290,L'HOSPITALET DE LLOBREGAT 3 - COLLBLANC,0,Home,Positiu PCR,1
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,294,L'HOSPITALET DE LLOBREGAT 7-FLORIDA N.,1,Dona,Positiu PCR,1
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,210,SANT FELIU DE LLOBREGAT 2,1,Dona,Positiu PCR,1
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,160,MOLINS DE REI,0,Home,Positiu TAR,1
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,184,EL PRAT DE LLOBREGAT 3,0,Home,Positiu TAR,1
10/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,393,RIBES-OLIVELLA,1,Dona,Positiu PCR,1
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,266,VILADECANS 2,1,Dona,Positiu TAR,2
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,365,CASTELLDEFELS-1,0,Home,Positiu TAR,2
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,297,L'HOSPITALET DE LLOBREGAT 10 - C.SERRA,0,Home,Positiu PCR,1
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,261,VALLIRANA,1,Dona,Positiu TAR,1
10/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,397,VILAFRANCA DEL PENEDÈS 1,0,Home,Positiu TAR,2
10/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,394,ROQUETES-CANYELLES,1,Dona,Positiu TAR,1
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,214,SANT JOAN DESPÍ 2,0,Home,Positiu PCR,3
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,261,VALLIRANA,1,Dona,Positiu PCR,1
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,293,L'HOSPITALET DE LLOBREGAT 6-S.EULÀLIA S.,1,Dona,Positiu TAR,1
10/07/2022,7801,METROPOLITANA SUD,7865,ALT PENEDÈS-GARRAF,316,VILANOVA I LA GELTRÚ 1,0,Home,PCR probable,1
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,111,CORNELLÀ DE LLOBREGAT 4,1,Dona,Positiu PCR,1
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,108,CORNELLÀ DE LLOBREGAT 1,1,Dona,Positiu PCR,3
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,209,SANT FELIU DE LLOBREGAT 1,0,Home,Positiu TAR,2
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,292,L'HOSPITALET DE LLOBREGAT 5-S.EULÀLIA N.,1,Dona,Positiu PCR,1
10/07/2022,7801,METROPOLITANA SUD,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,202,SANT BOI DE LLOBREGAT 1,0,Home,Positiu TAR,2
10/07/2022,0000,No classificat,0000,No classificat,000,No classificat,,No classificat,Positiu PCR,12
10/07/2022,0000,No classificat,0000,No classificat,000,No classificat,,No classificat,Positiu TAR,40
10/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,255,TORTOSA 1 - EST,0,Home,Positiu TAR,4
10/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,328,L'ALDEA - CAMARLES - L'AMPOLLA,1,Dona,Positiu TAR,2
10/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,256,TORTOSA 2 - OEST,1,Dona,Positiu TAR,1
10/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,246,TERRA ALTA,1,Dona,Positiu TAR,1
10/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,206,SANT CARLES DE LA RÀPITA,0,Home,Positiu TAR,1
10/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,165,MÓRA LA NOVA - MÓRA D'EBRE,1,Dona,Positiu TAR,1
10/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,120,FLIX,1,Dona,Positiu TAR,2
10/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,004,AMPOSTA,0,Home,Positiu TAR,2
10/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,113,DELTEBRE,0,Home,Positiu TAR,1
10/07/2022,6300,TERRES DE L'EBRE,63.60,TERRES DE L'EBRE,328,L'ALDEA - CAMARLES - L'AMPOLLA,0,Home,Positiu TAR,3
10/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,206,SANT CARLES DE LA RÀPITA,1,Dona,Positiu TAR,4
10/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,255,TORTOSA 1 - EST,1,Dona,Positiu TAR,4
10/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,165,MÓRA LA NOVA - MÓRA D'EBRE,0,Home,Positiu PCR,1
10/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,256,TORTOSA 2 - OEST,0,Home,Positiu TAR,1
10/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,004,AMPOSTA,1,Dona,Positiu TAR,1
10/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,260,ULLDECONA,1,Dona,Positiu TAR,1
10/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,178,L'AMETLLA DE MAR - EL PERELLÓ,1,Dona,Positiu PCR,1
10/07/2022,6300,TERRES DE L'EBRE,6360,TERRES DE L'EBRE,255,TORTOSA 1 - EST,1,Dona,Positiu PCR,1
09/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,233,LA SEU D'URGELL,0,Home,Positiu PCR,3
09/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,103,LA CERDANYA,1,Dona,Positiu TAR,1
09/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,180,ALTA RIBAGORÇA,0,Home,Positiu TAR,1
09/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,179,LA POBLA DE SEGUR,1,Dona,Positiu TAR,2
09/07/2022,7100,ALT PIRINEU I ARAN,7107,ARAN,007,ARAN,1,Dona,Positiu TAR,1
09/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,179,LA POBLA DE SEGUR,0,Home,Positiu TAR,1
09/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,233,LA SEU D'URGELL,1,Dona,Positiu PCR,1
09/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,169,ALT URGELL-SUD,1,Dona,Positiu TAR,1
09/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,103,LA CERDANYA,1,Dona,Positiu PCR,1
09/07/2022,7100,ALT PIRINEU I ARAN,7164,ALT PIRINEU,103,LA CERDANYA,0,Home,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7849,BARCELONA SANTS-MONTJUÏC,038,BARCELONA 3-G,0,Home,Positiu TAR,3
09/07/2022,7803,BARCELONA CIUTAT,7848,BARCELONA LES CORTS,041,BARCELONA 4-C,1,Dona,Positiu TAR,4
09/07/2022,7803,BARCELONA CIUTAT,7852,BARCELONA GRÀCIA,050,BARCELONA 6-D,1,Dona,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7853,BARCELONA HORTA-GUINARDÓ,056,BARCELONA 7-F,0,Home,Positiu PCR,2
09/07/2022,7803,BARCELONA CIUTAT,7848,BARCELONA LES CORTS,039,BARCELONA 4-A,1,Dona,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,025,BARCELONA 2-E,0,Home,Positiu TAR,5
09/07/2022,7803,BARCELONA CIUTAT,7849,BARCELONA SANTS-MONTJUÏC,033,BARCELONA 3-B,1,Dona,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7847,BARCELONA SANT MARTÍ,076,BARCELONA 10-F,0,Home,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7855,BARCELONA SANT ANDREU,395,BARCELONA 9-H,1,Dona,Positiu TAR,2
09/07/2022,7803,BARCELONA CIUTAT,7852,BARCELONA GRÀCIA,050,BARCELONA 6-D,1,Dona,Positiu TAR,5
09/07/2022,7803,BARCELONA CIUTAT,7848,BARCELONA LES CORTS,039,BARCELONA 4-A,0,Home,Positiu PCR,2
09/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,028,BARCELONA 2-H,1,Dona,Positiu TAR,4
09/07/2022,7803,BARCELONA CIUTAT,7847,BARCELONA SANT MARTÍ,071,BARCELONA 10-A,0,Home,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7855,BARCELONA SANT ANDREU,067,BARCELONA 9-C,0,Home,Positiu TAR,2
09/07/2022,7803,BARCELONA CIUTAT,7854,BARCELONA NOU BARRIS,327,BARCELONA 8-I,1,Dona,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7850,BARCELONA SARRIÀ-SANT GERVASI,042,BARCELONA 5-A,1,Dona,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7854,BARCELONA NOU BARRIS,059,BARCELONA 8-C,0,Home,Positiu TAR,2
09/07/2022,7803,BARCELONA CIUTAT,7853,BARCELONA HORTA-GUINARDÓ,052,BARCELONA 7-B,1,Dona,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7849,BARCELONA SANTS-MONTJUÏC,400,BARCELONA 3-I,0,Home,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7855,BARCELONA SANT ANDREU,396,BARCELONA 9-I,1,Dona,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7849,BARCELONA SANTS-MONTJUÏC,036,BARCELONA 3-E,1,Dona,Positiu TAR,3
09/07/2022,7803,BARCELONA CIUTAT,7849,BARCELONA SANTS-MONTJUÏC,038,BARCELONA 3-G,1,Dona,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7855,BARCELONA SANT ANDREU,065,BARCELONA 9-A,0,Home,Positiu TAR,2
09/07/2022,7803,BARCELONA CIUTAT,7849,BARCELONA SANTS-MONTJUÏC,383,BARCELONA 3-H,0,Home,Positiu TAR,2
09/07/2022,7803,BARCELONA CIUTAT,7852,BARCELONA GRÀCIA,358,BARCELONA-6E,0,Home,Positiu TAR,2
09/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,031,BARCELONA 2-K,1,Dona,Positiu PCR,2
09/07/2022,7803,BARCELONA CIUTAT,7850,BARCELONA SARRIÀ-SANT GERVASI,042,BARCELONA 5-A,1,Dona,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7846,BARCELONA CIUTAT VELLA,018,BARCELONA 1-C,0,Home,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7850,BARCELONA SARRIÀ-SANT GERVASI,042,BARCELONA 5-A,0,Home,Positiu PCR,2
09/07/2022,7803,BARCELONA CIUTAT,7847,BARCELONA SANT MARTÍ,331,BARCELONA 10-J,0,Home,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7854,BARCELONA NOU BARRIS,059,BARCELONA 8-C,1,Dona,Positiu TAR,3
09/07/2022,7803,BARCELONA CIUTAT,7852,BARCELONA GRÀCIA,048,BARCELONA 6-B,1,Dona,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,024,BARCELONA 2-D,1,Dona,Positiu TAR,2
09/07/2022,7803,BARCELONA CIUTAT,7854,BARCELONA NOU BARRIS,064,BARCELONA 8-H,1,Dona,Positiu TAR,3
09/07/2022,7803,BARCELONA CIUTAT,7854,BARCELONA NOU BARRIS,403,BARCELONA 8-L,0,Home,Positiu PCR,3
09/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,030,BARCELONA 2-J,1,Dona,Positiu TAR,3
09/07/2022,7803,BARCELONA CIUTAT,7867,BARCELONÈS NORD I MARESME,312,SANT ADRIÀ DEL BESÒS 2,1,Dona,Positiu PCR,2
09/07/2022,7803,BARCELONA CIUTAT,7853,BARCELONA HORTA-GUINARDÓ,052,BARCELONA 7-B,0,Home,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7854,BARCELONA NOU BARRIS,327,BARCELONA 8-I,1,Dona,Positiu TAR,2
09/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,021,BARCELONA 2-A,1,Dona,Positiu PCR,2
09/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,031,BARCELONA 2-K,1,Dona,Positiu TAR,2
09/07/2022,7803,BARCELONA CIUTAT,7850,BARCELONA SARRIÀ-SANT GERVASI,045,BARCELONA 5-D,1,Dona,Positiu TAR,3
09/07/2022,7803,BARCELONA CIUTAT,7850,BARCELONA SARRIÀ-SANT GERVASI,046,BARCELONA 5-E,1,Dona,Positiu TAR,7
09/07/2022,7803,BARCELONA CIUTAT,7853,BARCELONA HORTA-GUINARDÓ,051,BARCELONA 7-A,0,Home,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7853,BARCELONA HORTA-GUINARDÓ,055,BARCELONA 7-E,1,Dona,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7847,BARCELONA SANT MARTÍ,078,BARCELONA 10-H,1,Dona,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7855,BARCELONA SANT ANDREU,395,BARCELONA 9-H,0,Home,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7853,BARCELONA HORTA-GUINARDÓ,053,BARCELONA 7-C,1,Dona,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7850,BARCELONA SARRIÀ-SANT GERVASI,043,BARCELONA 5-B,1,Dona,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7854,BARCELONA NOU BARRIS,403,BARCELONA 8-L,1,Dona,Positiu TAR,3
09/07/2022,7803,BARCELONA CIUTAT,7852,BARCELONA GRÀCIA,047,BARCELONA 6-A,0,Home,Positiu TAR,2
09/07/2022,7803,BARCELONA CIUTAT,7849,BARCELONA SANTS-MONTJUÏC,035,BARCELONA 3-D,1,Dona,Positiu TAR,2
09/07/2022,7803,BARCELONA CIUTAT,7854,BARCELONA NOU BARRIS,403,BARCELONA 8-L,0,Home,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7855,BARCELONA SANT ANDREU,069,BARCELONA 9-E,1,Dona,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7852,BARCELONA GRÀCIA,358,BARCELONA-6E,1,Dona,Positiu TAR,3
09/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,029,BARCELONA 2-I,0,Home,Positiu PCR,3
09/07/2022,7803,BARCELONA CIUTAT,7850,BARCELONA SARRIÀ-SANT GERVASI,044,BARCELONA 5-C,0,Home,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7847,BARCELONA SANT MARTÍ,075,BARCELONA 10-E,1,Dona,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,023,BARCELONA 2-C,1,Dona,Positiu TAR,3
09/07/2022,7803,BARCELONA CIUTAT,7855,BARCELONA SANT ANDREU,395,BARCELONA 9-H,1,Dona,Positiu PCR,2
09/07/2022,7803,BARCELONA CIUTAT,7847,BARCELONA SANT MARTÍ,077,BARCELONA 10-G,0,Home,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7853,BARCELONA HORTA-GUINARDÓ,054,BARCELONA 7-D,0,Home,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7854,BARCELONA NOU BARRIS,402,BARCELONA 8-K,0,Home,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7849,BARCELONA SANTS-MONTJUÏC,035,BARCELONA 3-D,0,Home,Positiu PCR,2
09/07/2022,7803,BARCELONA CIUTAT,7853,BARCELONA HORTA-GUINARDÓ,326,BARCELONA 7-G,0,Home,Positiu TAR,2
09/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,021,BARCELONA 2-A,0,Home,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7849,BARCELONA SANTS-MONTJUÏC,038,BARCELONA 3-G,0,Home,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7847,BARCELONA SANT MARTÍ,072,BARCELONA 10-B,1,Dona,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7854,BARCELONA NOU BARRIS,059,BARCELONA 8-C,0,Home,Positiu PCR,2
09/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,025,BARCELONA 2-E,1,Dona,Positiu TAR,5
09/07/2022,7803,BARCELONA CIUTAT,7852,BARCELONA GRÀCIA,049,BARCELONA 6-C,0,Home,Positiu TAR,3
09/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,028,BARCELONA 2-H,0,Home,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7847,BARCELONA SANT MARTÍ,077,BARCELONA 10-G,1,Dona,Positiu PCR,2
09/07/2022,7803,BARCELONA CIUTAT,7855,BARCELONA SANT ANDREU,065,BARCELONA 9-A,0,Home,Positiu PCR,2
09/07/2022,7803,BARCELONA CIUTAT,7848,BARCELONA LES CORTS,040,BARCELONA 4-B,0,Home,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7846,BARCELONA CIUTAT VELLA,019,BARCELONA 1-D,0,Home,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7849,BARCELONA SANTS-MONTJUÏC,383,BARCELONA 3-H,1,Dona,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7855,BARCELONA SANT ANDREU,067,BARCELONA 9-C,1,Dona,Positiu PCR,2
09/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,025,BARCELONA 2-E,0,Home,Positiu PCR,2
09/07/2022,7803,BARCELONA CIUTAT,7852,BARCELONA GRÀCIA,048,BARCELONA 6-B,0,Home,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7852,BARCELONA GRÀCIA,047,BARCELONA 6-A,1,Dona,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7852,BARCELONA GRÀCIA,049,BARCELONA 6-C,0,Home,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7847,BARCELONA SANT MARTÍ,078,BARCELONA 10-H,0,Home,Positiu TAR,2
09/07/2022,7803,BARCELONA CIUTAT,7847,BARCELONA SANT MARTÍ,072,BARCELONA 10-B,1,Dona,Positiu PCR,2
09/07/2022,7803,BARCELONA CIUTAT,7846,BARCELONA CIUTAT VELLA,018,BARCELONA 1-C,1,Dona,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,028,BARCELONA 2-H,0,Home,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7855,BARCELONA SANT ANDREU,067,BARCELONA 9-C,0,Home,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7849,BARCELONA SANTS-MONTJUÏC,034,BARCELONA 3-C,0,Home,Positiu TAR,1
09/07/2022,7803,BARCELONA CIUTAT,7847,BARCELONA SANT MARTÍ,075,BARCELONA 10-E,0,Home,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7851,BARCELONA EIXAMPLE,022,BARCELONA 2-B,1,Dona,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7844,VALLÈS OCCIDENTAL EST,302,MONTCADA I REIXAC,1,Dona,Positiu TAR,4
09/07/2022,7803,BARCELONA CIUTAT,7854,BARCELONA NOU BARRIS,385,BARCELONA 8-J,0,Home,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7844,VALLÈS OCCIDENTAL EST,302,MONTCADA I REIXAC,1,Dona,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7846,BARCELONA CIUTAT VELLA,019,BARCELONA 1-D,0,Home,Positiu PCR,1
09/07/2022,7803,BARCELONA CIUTAT,7850,BARCELONA SARRIÀ-SANT GERVASI,046,BARCELONA 5-E,0,Home,Positiu TAR,4
09/07/2022,7803,BARCELONA CIUTAT,7848,BARCELONA LES CORTS,041,BARCELONA 4-C,1,Dona,Positiu PCR,1
